"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor-model-10-4-2.nlogo"
"Figure 10.1.2"
"04/22/2025 02:27:19:289 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-19","19","-19","19"
"[run number]","investors-n","wealth-start","profit-mean","risk-of-failing-max","decision-time-horizon","sensing-radius","investors-color","businesses-color","failed-businesses-color","[step]","mean [wealth] of investors"
"41","25","0","5000","0.1","5","10","25","105","45","43","536108.6336599957"
"49","25","0","5000","0.1","5","10","25","105","45","20","301572.3599785005"
"44","25","0","5000","0.1","5","10","25","105","45","37","707284.352085317"
"47","25","0","5000","0.1","5","10","25","105","45","36","521478.37179751194"
"41","25","0","5000","0.1","5","10","25","105","45","44","551072.3346691341"
"48","25","0","5000","0.1","5","10","25","105","45","27","432807.4547464816"
"46","25","0","5000","0.1","5","10","25","105","45","30","453405.25434503146"
"45","25","0","5000","0.1","5","10","25","105","45","37","484708.52579932427"
"42","25","0","5000","0.1","5","10","25","105","45","40","599689.3997157548"
"43","25","0","5000","0.1","5","10","25","105","45","41","458772.31715217925"
"49","25","0","5000","0.1","5","10","25","105","45","21","318199.81036276853"
"44","25","0","5000","0.1","5","10","25","105","45","38","726385.7390616292"
"47","25","0","5000","0.1","5","10","25","105","45","37","539435.4950217042"
"41","25","0","5000","0.1","5","10","25","105","45","45","567481.3612446855"
"45","25","0","5000","0.1","5","10","25","105","45","38","458977.67590133456"
"48","25","0","5000","0.1","5","10","25","105","45","28","451023.7637346905"
"46","25","0","5000","0.1","5","10","25","105","45","31","439338.6774599606"
"42","25","0","5000","0.1","5","10","25","105","45","41","615566.4259355098"
"41","25","0","5000","0.1","5","10","25","105","45","46","581874.2968444857"
"47","25","0","5000","0.1","5","10","25","105","45","38","557107.424748332"
"43","25","0","5000","0.1","5","10","25","105","45","42","475207.4056570222"
"49","25","0","5000","0.1","5","10","25","105","45","22","334827.26074703666"
"48","25","0","5000","0.1","5","10","25","105","45","29","459749.524029795"
"41","25","0","5000","0.1","5","10","25","105","45","47","566909.4544035689"
"46","25","0","5000","0.1","5","10","25","105","45","32","458062.36911677016"
"44","25","0","5000","0.1","5","10","25","105","45","39","745487.1260379411"
"45","25","0","5000","0.1","5","10","25","105","45","39","477333.56340031547"
"43","25","0","5000","0.1","5","10","25","105","45","43","490855.2426155838"
"47","25","0","5000","0.1","5","10","25","105","45","39","574779.3544749599"
"49","25","0","5000","0.1","5","10","25","105","45","23","351083.06792723475"
"42","25","0","5000","0.1","5","10","25","105","45","42","631064.05924091"
"41","25","0","5000","0.1","5","10","25","105","45","48","582940.5430884605"
"48","25","0","5000","0.1","5","10","25","105","45","30","463974.88639837503"
"47","25","0","5000","0.1","5","10","25","105","45","40","592274.0038971455"
"46","25","0","5000","0.1","5","10","25","105","45","33","477035.9173799559"
"43","25","0","5000","0.1","5","10","25","105","45","44","506101.2281966975"
"49","25","0","5000","0.1","5","10","25","105","45","24","367169.2828649013"
"41","25","0","5000","0.1","5","10","25","105","45","49","593614.3870043072"
"44","25","0","5000","0.1","5","10","25","105","45","40","764588.5130142529"
"42","25","0","5000","0.1","5","10","25","105","45","43","605471.5497799086"
"45","25","0","5000","0.1","5","10","25","105","45","40","491421.99892615865"
"48","25","0","5000","0.1","5","10","25","105","45","31","484145.9199159757"
"44","25","0","5000","0.1","5","10","25","105","45","41","783689.899990565"
"45","25","0","5000","0.1","5","10","25","105","45","41","509118.84857441456"
"41","25","0","5000","0.1","5","10","25","105","45","50","609971.5494198602"
"43","25","0","5000","0.1","5","10","25","105","45","45","521358.8247037956"
"47","25","0","5000","0.1","5","10","25","105","45","41","610039.7317680495"
"46","25","0","5000","0.1","5","10","25","105","45","34","495872.9643184761"
"45","25","0","5000","0.1","5","10","25","105","45","42","527107.10262023"
"49","25","0","5000","0.1","5","10","25","105","45","25","383255.4978025681"
"42","25","0","5000","0.1","5","10","25","105","45","44","621163.5228690759"
"44","25","0","5000","0.1","5","10","25","105","45","42","796715.0711332517"
"47","25","0","5000","0.1","5","10","25","105","45","42","609144.2754013906"
"45","25","0","5000","0.1","5","10","25","105","45","43","541098.8622774027"
"48","25","0","5000","0.1","5","10","25","105","45","32","483277.91534987575"
"43","25","0","5000","0.1","5","10","25","105","45","46","525487.2899733919"
"44","25","0","5000","0.1","5","10","25","105","45","43","816160.7524263221"
"47","25","0","5000","0.1","5","10","25","105","45","43","608811.0250295446"
"45","25","0","5000","0.1","5","10","25","105","45","44","549511.845706409"
"42","25","0","5000","0.1","5","10","25","105","45","45","636855.4959582435"
"44","25","0","5000","0.1","5","10","25","105","45","44","834930.4965617689"
"43","25","0","5000","0.1","5","10","25","105","45","47","449668.5552573932"
"49","25","0","5000","0.1","5","10","25","105","45","26","383841.48178627057"
"45","25","0","5000","0.1","5","10","25","105","45","45","504430.3943087394"
"48","25","0","5000","0.1","5","10","25","105","45","33","503562.63758998393"
"46","25","0","5000","0.1","5","10","25","105","45","35","514066.88444659516"
"50","25","0","5000","0.1","5","10","25","105","45","0","0"
"47","25","0","5000","0.1","5","10","25","105","45","44","610642.0437394549"
"44","25","0","5000","0.1","5","10","25","105","45","45","853700.2406972162"
"42","25","0","5000","0.1","5","10","25","105","45","46","623082.9331834874"
"45","25","0","5000","0.1","5","10","25","105","45","46","510997.91008111596"
"47","25","0","5000","0.1","5","10","25","105","45","45","628323.9076024595"
"43","25","0","5000","0.1","5","10","25","105","45","48","442228.4918805733"
"49","25","0","5000","0.1","5","10","25","105","45","27","400399.5083550978"
"48","25","0","5000","0.1","5","10","25","105","45","34","523847.35983009206"
"44","25","0","5000","0.1","5","10","25","105","45","46","872469.9848326637"
"45","25","0","5000","0.1","5","10","25","105","45","47","528814.4327097959"
"47","25","0","5000","0.1","5","10","25","105","45","46","643416.0950704003"
"50","25","0","5000","0.1","5","10","25","105","45","1","24056.846110122773"
"42","25","0","5000","0.1","5","10","25","105","45","47","626270.7857725951"
"44","25","0","5000","0.1","5","10","25","105","45","47","891239.728968111"
"46","25","0","5000","0.1","5","10","25","105","45","36","517695.6019029219"
"45","25","0","5000","0.1","5","10","25","105","45","48","499685.6303620914"
"43","25","0","5000","0.1","5","10","25","105","45","49","457463.34157757106"
"49","25","0","5000","0.1","5","10","25","105","45","28","405588.506129905"
"48","25","0","5000","0.1","5","10","25","105","45","35","543706.0881583118"
"44","25","0","5000","0.1","5","10","25","105","45","48","861661.8030042256"
"47","25","0","5000","0.1","5","10","25","105","45","47","640549.8149352772"
"45","25","0","5000","0.1","5","10","25","105","45","49","517940.951699847"
"43","25","0","5000","0.1","5","10","25","105","45","50","467480.9826793371"
"42","25","0","5000","0.1","5","10","25","105","45","48","641300.5142140216"
"50","25","0","5000","0.1","5","10","25","105","45","2","47496.32213857641"
"44","25","0","5000","0.1","5","10","25","105","45","49","840030.8445867975"
"47","25","0","5000","0.1","5","10","25","105","45","48","658706.1162064506"
"46","25","0","5000","0.1","5","10","25","105","45","37","501857.63925812097"
"49","25","0","5000","0.1","5","10","25","105","45","29","419119.0569789684"
"48","25","0","5000","0.1","5","10","25","105","45","36","562847.0046769951"
"47","25","0","5000","0.1","5","10","25","105","45","49","646432.6618053238"
"44","25","0","5000","0.1","5","10","25","105","45","50","828754.1984644457"
"50","25","0","5000","0.1","5","10","25","105","45","3","67351.18925479295"
"45","25","0","5000","0.1","5","10","25","105","45","50","535692.7325383336"
"47","25","0","5000","0.1","5","10","25","105","45","50","664654.640210349"
"46","25","0","5000","0.1","5","10","25","105","45","38","518921.5303031481"
"49","25","0","5000","0.1","5","10","25","105","45","30","435636.4157995377"
"48","25","0","5000","0.1","5","10","25","105","45","37","581987.9211956783"
"42","25","0","5000","0.1","5","10","25","105","45","49","657285.1411950346"
"50","25","0","5000","0.1","5","10","25","105","45","4","90362.28251318313"
"46","25","0","5000","0.1","5","10","25","105","45","39","536724.7573093711"
"49","25","0","5000","0.1","5","10","25","105","45","31","452212.4653015804"
"50","25","0","5000","0.1","5","10","25","105","45","5","107193.90508066275"
"42","25","0","5000","0.1","5","10","25","105","45","50","673269.7681760475"
"48","25","0","5000","0.1","5","10","25","105","45","38","601128.8377143617"
"46","25","0","5000","0.1","5","10","25","105","45","40","516322.13184727787"
"50","25","0","5000","0.1","5","10","25","105","45","6","129845.99416529963"
"49","25","0","5000","0.1","5","10","25","105","45","32","468788.5148036228"
"48","25","0","5000","0.1","5","10","25","105","45","39","590518.5173053107"
"46","25","0","5000","0.1","5","10","25","105","45","41","534342.0332213215"
"50","25","0","5000","0.1","5","10","25","105","45","7","141580.2002767891"
"49","25","0","5000","0.1","5","10","25","105","45","33","480683.2552334232"
"48","25","0","5000","0.1","5","10","25","105","45","40","608937.230879514"
"46","25","0","5000","0.1","5","10","25","105","45","42","552537.8263529306"
"50","25","0","5000","0.1","5","10","25","105","45","8","141174.7346986073"
"48","25","0","5000","0.1","5","10","25","105","45","41","626926.9768421924"
"49","25","0","5000","0.1","5","10","25","105","45","34","474818.1879515311"
"46","25","0","5000","0.1","5","10","25","105","45","43","570621.7822607055"
"50","25","0","5000","0.1","5","10","25","105","45","9","162454.39243388164"
"49","25","0","5000","0.1","5","10","25","105","45","35","462792.3748132164"
"48","25","0","5000","0.1","5","10","25","105","45","42","644916.7228048709"
"46","25","0","5000","0.1","5","10","25","105","45","44","588479.0465816519"
"48","25","0","5000","0.1","5","10","25","105","45","43","662906.4687675495"
"50","25","0","5000","0.1","5","10","25","105","45","10","174455.41790283538"
"49","25","0","5000","0.1","5","10","25","105","45","36","478561.163024524"
"46","25","0","5000","0.1","5","10","25","105","45","45","606336.3109025983"
"48","25","0","5000","0.1","5","10","25","105","45","44","680209.3689408887"
"50","25","0","5000","0.1","5","10","25","105","45","11","194721.52968260687"
"49","25","0","5000","0.1","5","10","25","105","45","37","468851.89560394996"
"48","25","0","5000","0.1","5","10","25","105","45","45","697237.6609564251"
"46","25","0","5000","0.1","5","10","25","105","45","46","623775.8678480143"
"50","25","0","5000","0.1","5","10","25","105","45","12","215509.0145559324"
"49","25","0","5000","0.1","5","10","25","105","45","38","461424.0817257126"
"48","25","0","5000","0.1","5","10","25","105","45","46","714495.1033954776"
"48","25","0","5000","0.1","5","10","25","105","45","47","731752.5458345305"
"50","25","0","5000","0.1","5","10","25","105","45","13","228503.416960687"
"49","25","0","5000","0.1","5","10","25","105","45","39","458788.08388711495"
"46","25","0","5000","0.1","5","10","25","105","45","47","640023.4496326762"
"49","25","0","5000","0.1","5","10","25","105","45","40","474963.2923487726"
"50","25","0","5000","0.1","5","10","25","105","45","14","238486.70130980748"
"48","25","0","5000","0.1","5","10","25","105","45","48","731689.320868283"
"46","25","0","5000","0.1","5","10","25","105","45","48","656540.6986624084"
"49","25","0","5000","0.1","5","10","25","105","45","41","455833.09112696967"
"50","25","0","5000","0.1","5","10","25","105","45","15","258305.5248047647"
"48","25","0","5000","0.1","5","10","25","105","45","49","748970.4158380668"
"46","25","0","5000","0.1","5","10","25","105","45","49","673409.7845645669"
"50","25","0","5000","0.1","5","10","25","105","45","16","266079.1660089517"
"49","25","0","5000","0.1","5","10","25","105","45","42","471937.3250474132"
"48","25","0","5000","0.1","5","10","25","105","45","50","766251.51080785"
"46","25","0","5000","0.1","5","10","25","105","45","50","690278.8704667254"
"50","25","0","5000","0.1","5","10","25","105","45","17","284858.96645489027"
"49","25","0","5000","0.1","5","10","25","105","45","43","487863.9409727255"
"50","25","0","5000","0.1","5","10","25","105","45","18","303390.3769153957"
"49","25","0","5000","0.1","5","10","25","105","45","44","503699.8646613194"
"49","25","0","5000","0.1","5","10","25","105","45","45","519535.78834991343"
"50","25","0","5000","0.1","5","10","25","105","45","19","322161.43405059417"
"49","25","0","5000","0.1","5","10","25","105","45","46","535101.7314452216"
"50","25","0","5000","0.1","5","10","25","105","45","20","340724.4095939765"
"49","25","0","5000","0.1","5","10","25","105","45","47","550727.1005313769"
"49","25","0","5000","0.1","5","10","25","105","45","48","559407.382766185"
"50","25","0","5000","0.1","5","10","25","105","45","21","359006.22462933295"
"49","25","0","5000","0.1","5","10","25","105","45","49","568715.1021103748"
"49","25","0","5000","0.1","5","10","25","105","45","50","578024.7920385795"
"50","25","0","5000","0.1","5","10","25","105","45","22","363327.7027303465"
"50","25","0","5000","0.1","5","10","25","105","45","23","373731.2084338807"
"50","25","0","5000","0.1","5","10","25","105","45","24","371252.15648918366"
"50","25","0","5000","0.1","5","10","25","105","45","25","389591.70283883496"
"50","25","0","5000","0.1","5","10","25","105","45","26","386379.03809051996"
"50","25","0","5000","0.1","5","10","25","105","45","27","371303.55798190547"
"50","25","0","5000","0.1","5","10","25","105","45","28","389672.706679156"
"50","25","0","5000","0.1","5","10","25","105","45","29","408204.7931638369"
"50","25","0","5000","0.1","5","10","25","105","45","30","416493.02541463025"
"50","25","0","5000","0.1","5","10","25","105","45","31","435180.57989843166"
"50","25","0","5000","0.1","5","10","25","105","45","32","439625.4584078572"
"50","25","0","5000","0.1","5","10","25","105","45","33","457083.9878924892"
"50","25","0","5000","0.1","5","10","25","105","45","34","469786.2779665291"
"50","25","0","5000","0.1","5","10","25","105","45","35","487186.7574334887"
"50","25","0","5000","0.1","5","10","25","105","45","36","504701.53165465227"
"50","25","0","5000","0.1","5","10","25","105","45","37","521491.01118017564"
"50","25","0","5000","0.1","5","10","25","105","45","38","529702.04363978"
"50","25","0","5000","0.1","5","10","25","105","45","39","546915.3071686127"
"50","25","0","5000","0.1","5","10","25","105","45","40","564257.8756732747"
"50","25","0","5000","0.1","5","10","25","105","45","41","576184.7889637696"
"50","25","0","5000","0.1","5","10","25","105","45","42","593255.3743683083"
